episode,step,reward,action,age
5,226,-6.0,[1 0 1 1 1 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,227,-3.0,[0 0 1 1 0 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,228,-6.0,[1 1 0 0 1 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,229,-4.0,[0 0 1 0 0 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,230,-3.0,[1 0 0 0 1 1 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,231,-5.0,[1 0 1 1 0 0 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,232,-4.0,[1 0 0 1 1 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,233,-4.0,[0 1 0 1 0 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,234,-4.0,[0 0 1 1 0 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,235,-2.0,[0 0 0 0 1 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,236,-8.0,[1 1 1 1 1 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,237,-5.0,[0 0 1 1 0 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,238,-5.0,[1 0 1 1 0 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,239,-3.0,[0 0 1 0 0 0 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,240,-2.0,[0 0 1 0 0 1 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,241,-3.0,[0 1 1 0 0 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,242,-2.0,[1 1 0 0 0 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,243,-2.0,[0 1 0 1 0 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,244,-4.0,[0 1 1 0 0 0 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,245,-5.0,[0 1 1 1 0 1 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,246,-2.0,[0 1 0 0 0 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,247,-4.0,[1 1 0 1 0 0 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,248,-3.0,[0 0 1 0 1 0 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,249,-4.0,[0 1 0 1 1 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,250,-5.0,[1 1 0 0 1 0 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,251,-4.0,[1 0 0 0 0 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,252,-5.0,[0 0 1 1 1 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,253,-3.0,[0 0 1 1 1 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,254,-2.0,[0 1 0 0 0 0 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,255,-7.0,[1 1 1 1 0 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,256,-4.0,[1 1 0 0 0 0 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,257,-6.0,[1 0 1 1 1 1 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,258,-5.0,[0 1 1 0 1 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,259,-4.0,[0 1 1 0 0 1 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,260,-3.0,[1 0 0 0 1 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,261,-2.0,[1 0 0 0 0 1 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,262,-3.0,[0 1 1 0 0 1 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,263,-4.0,[1 0 0 0 1 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,264,-5.0,[1 0 0 0 1 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,265,-3.0,[1 0 0 0 0 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,266,-5.0,[0 1 1 1 1 1 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,267,-5.0,[1 0 1 1 1 0 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,268,-6.0,[1 1 1 1 1 1 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,269,-5.0,[1 0 0 0 1 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,270,-1.0,[0 0 0 0 0 1 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,271,-6.0,[1 1 0 0 1 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,272,-2.0,[0 0 1 0 0 0 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,273,-2.0,[0 0 1 0 0 0 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,274,-4.0,[0 1 1 0 1 0 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,275,-5.0,[1 0 1 0 1 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,276,-5.0,[1 0 1 0 1 1 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,277,-4.0,[0 0 0 1 1 1 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,278,-4.0,[0 0 0 1 1 0 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,279,-3.0,[1 1 0 0 1 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,280,-6.0,[1 1 1 1 1 1 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,281,-6.0,[1 1 0 0 1 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,282,-5.0,[1 1 1 0 0 1 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,283,-4.0,[1 1 0 0 1 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,284,-4.0,[1 1 0 1 1 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,285,-2.0,[0 0 1 0 1 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,286,-5.0,[1 1 0 0 1 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,287,-4.0,[1 1 0 0 0 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,288,-4.0,[1 1 1 0 0 0 1 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,289,-5.0,[1 0 0 1 0 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,290,-2.0,[0 0 1 0 1 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,291,-3.0,[1 1 0 1 0 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,292,-5.0,[1 0 1 1 0 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,293,-5.0,[1 1 1 0 1 0 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,294,-1.0,[1 0 0 0 0 0 0 0],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,295,-3.0,[0 0 0 1 0 0 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,296,-5.0,[0 1 1 0 0 1 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,297,-6.0,[1 1 1 0 1 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,298,-3.0,[0 1 0 0 0 1 0 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
5,299,1733.9999999999993,[0 0 1 1 0 0 1 1],"[0.00666667 0.17666667 0.03       0.07333333 0.03       0.09666667
 0.17666667 0.        ]"
6,0,-3.0,[1 0 0 0 1 0 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,1,-2.0,[0 0 0 0 0 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,2,-6.0,[0 1 0 1 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,3,-6.0,[1 1 1 1 0 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,4,-5.0,[1 1 0 1 1 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,5,-4.0,[0 1 0 0 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,6,-6.0,[0 1 1 0 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,7,-5.0,[0 1 1 0 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,8,-6.0,[0 1 1 1 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,9,-5.0,[0 0 1 0 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,10,-6.0,[1 0 0 1 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,11,-6.0,[1 0 1 1 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,12,-5.0,[1 0 1 1 1 0 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,13,-4.0,[0 1 1 0 0 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,14,-4.0,[0 1 1 0 1 0 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,15,-4.0,[0 1 0 0 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,16,-4.0,[0 0 0 1 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,17,-5.0,[1 0 1 0 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,18,-5.0,[1 1 0 1 0 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,19,-4.0,[0 0 1 0 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,20,-5.0,[1 0 1 1 0 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,21,-3.0,[0 0 1 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,22,-4.0,[1 1 1 0 0 0 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,23,-4.0,[1 1 0 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,24,-5.0,[1 0 1 1 1 1 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,25,-2.0,[0 1 0 1 0 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,26,-2.0,[0 1 1 0 0 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,27,-5.0,[0 0 1 1 1 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,28,-4.0,[0 0 1 1 1 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,29,-1.0,[0 0 0 0 0 1 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,30,0.0,[0 0 0 0 0 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,31,-6.0,[1 0 1 1 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,32,-2.0,[0 1 0 0 0 0 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,33,-1.0,[1 0 0 0 0 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,34,-4.0,[0 1 0 1 0 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,35,-3.0,[1 0 1 0 0 0 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,36,-4.0,[1 0 0 0 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,37,-4.0,[1 1 0 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,38,-4.0,[0 1 0 1 1 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,39,-2.0,[0 0 0 0 1 1 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,40,-5.0,[1 0 1 1 1 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,41,-2.0,[0 1 0 0 0 1 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,42,-6.0,[1 1 1 0 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,43,-1.0,[0 0 1 0 0 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,44,-2.0,[0 0 0 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,45,-4.0,[0 1 1 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,46,-5.0,[1 0 1 0 1 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,47,-4.0,[0 0 1 0 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,48,-3.0,[0 0 1 1 1 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,49,-4.0,[0 0 0 1 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,50,-3.0,[0 1 0 1 1 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,51,-4.0,[0 0 1 1 1 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,52,-3.0,[0 0 1 1 0 1 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,53,-6.0,[1 1 1 1 0 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,54,-6.0,[1 1 1 1 1 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,55,-6.0,[1 1 0 1 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,56,-3.0,[0 0 1 1 1 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,57,-5.0,[1 0 0 0 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,58,-3.0,[1 0 0 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,59,-6.0,[0 1 1 1 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,60,-3.0,[1 1 0 0 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,61,-5.0,[1 0 1 1 1 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,62,-3.0,[0 0 1 0 1 1 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,63,-3.0,[0 0 0 0 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,64,-3.0,[0 0 0 0 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,65,-3.0,[0 0 1 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,66,-4.0,[0 0 1 1 1 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,67,-2.0,[0 0 0 0 0 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,68,-4.0,[1 0 0 1 0 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,69,-5.0,[0 1 0 1 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,70,-2.0,[0 0 0 0 0 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,71,-5.0,[1 1 1 0 0 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,72,-5.0,[1 0 0 0 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,73,-2.0,[0 0 0 1 1 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,74,-3.0,[0 0 0 0 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,75,-6.0,[1 0 1 1 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,76,-2.0,[0 0 0 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,77,-5.0,[0 0 1 1 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,78,-5.0,[0 1 1 0 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,79,-4.0,[1 0 0 0 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,80,-3.0,[0 0 0 1 0 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,81,-2.0,[0 1 0 1 0 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,82,-4.0,[1 1 1 0 0 0 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,83,-2.0,[1 0 0 0 0 0 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,84,-7.0,[1 1 1 1 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,85,-7.0,[1 1 1 0 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,86,-6.0,[1 0 1 1 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,87,-5.0,[0 1 0 0 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,88,-4.0,[0 0 1 1 0 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,89,-3.0,[0 1 0 0 0 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,90,-5.0,[0 1 0 1 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,91,-5.0,[0 0 1 1 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,92,-5.0,[1 1 1 1 1 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,93,-4.0,[0 0 0 1 1 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,94,-5.0,[0 0 1 1 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,95,-3.0,[0 0 0 1 1 1 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,96,-5.0,[0 1 1 1 0 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,97,-1.0,[1 0 0 0 0 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,98,-2.0,[0 0 0 0 1 1 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,99,-5.0,[0 0 1 1 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,100,-5.0,[1 1 0 0 1 1 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,101,-4.0,[0 1 1 1 0 0 0 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,102,-5.0,[1 0 0 1 1 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,103,-5.0,[1 0 1 0 0 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,104,-4.0,[0 1 0 1 0 0 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,105,-5.0,[1 0 0 0 1 1 1 1],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,106,-3.0,[1 1 0 0 1 0 0 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
6,107,-4.0,[1 0 0 1 0 1 1 0],"[0.         0.00333333 0.17333333 0.06666667 0.06666667 0.10666667
 0.03       0.01      ]"
